Number of nodes 43013 
 30509 :   3568  28841  39049  15354 
 30510 :   3924  14311  39050  14313 
 30511 :   5281  13017  39050  14311 
 30512 :   4337  14313  39050  13017 
 30513 :   3463  15481  39051  15479 
 30514 :   6273   8486  39051  15481 
 30515 :   6292  15479  39051   8486 
 30516 :   2504  18812  39052  18813 
 30517 :   6174   8639  39052  18812 
 30518 :   6172  18813  39052   8639 
 30519 :    741  26466  39053  26467 
 30520 :   6438  19552  39053  26466 
 30521 :   2328  26467  39053  19552 
 30522 :   4248  13297  39054  13296 
 30523 :   4946  11128  39054  13297 
 30524 :   4948  13296  39054  11128 
 30525 :   3422  15614  39055  15615 
 30526 :   5473   9812  39055  15614 
 30527 :   5472  15615  39055   9812 
 30528 :   5348  10144  39056  10145 
 30529 :   5851   9134  39056  10144 
 30530 :   5845  10145  39056   9134 
 30531 :   1112  24845  39057  24844 
 30532 :   1418  23482  39057  24845 
 30533 :   7077  24844  39057  23482 
 30534 :   1084  24969  39058  24968 
 30535 :   1085  24963  39058  24969 
 30536 :   1087  24968  39058  24963 
 30537 :   1354  23763  39059  23766 
 30538 :   5623  17775  39059  23763 
 30539 :   2774  23766  39059  17775 
 30540 :   5286  10319  39060  10318 
 30541 :   6905   7728  39060  10319 
 30542 :   6906  10318  39060   7728 
 30543 :   2880  17358  39061  17356 
 30544 :   6002   8813  39061  17358 
 30545 :   6932  17356  39061   8813 
 30546 :    828  26094  39062  26093 
 30547 :   2611  18415  39062  26094 
 30548 :   2612  26093  39062  18415 
 30549 :   2162  20294  39063  20293 
 30550 :   5754   9311  39063  20294 
 30551 :   6473  20293  39063   9311 
 30552 :   3940  14250  39064  14254 
 30553 :   4950  14243  39064  14250 
 30554 :   3942  14254  39064  14243 
 30555 :    488  27326  39065  27329 
 30556 :   4856  27322  39065  27326 
 30557 :    489  27329  39065  27322 
 30558 :   1048  25123  39066  25121 
 30559 :   1374  23673  39066  25123 
 30560 :   5426  25121  39066  23673 
 30561 :   4507  12424  39067  12426 
 30562 :   7171  12421  39067  12424 
 30563 :   4508  12426  39067  12421 
 30564 :   2374  19343  39068  19342 
 30565 :   5315  10256  39068  19343 
 30566 :   5316  19342  39068  10256 
 30567 :    798  26228  39069  26227 
 30568 :   2069  20685  39069  26228 
 30569 :   2329  26227  39069  20685 
 30570 :   2620  18374  39070  18375 
 30571 :   7115   7649  39070  18374 
 30572 :   6993  18375  39070   7649 
 30573 :    343  27789  39071  27788 
 30574 :   3802  14567  39071  27789 
 30575 :   6570  27788  39071  14567 
 30576 :   4022  13995  39072  13998 
 30577 :   6552  12929  39072  13995 
 30578 :   4375  13998  39072  12929 
 30579 :   7163   8567  39073   7507 
 30580 :   6224   8566  39073   8567 
 30581 :   7166   7507  39073   8566 
 30582 :   4574  12184  39074  12185 
 30583 :   5246  10394  39074  12184 
 30584 :   5245  12185  39074  10394 
 30585 :   2178  20223  39075  20219 
 30586 :   2180  20207  39075  20223 
 30587 :   6959  20219  39075  20207 
 30588 :   3920  14333  39076  14331 
 30589 :   3921  14323  39076  14333 
 30590 :   5282  14331  39076  14323 
 30591 :   3940  14253  39077  14251 
 30592 :   3944  14234  39077  14253 
 30593 :   4057  14251  39077  14234 
 30594 :   3474  15415  39078  15416 
 30595 :   4082  13772  39078  15415 
 30596 :   4081  15416  39078  13772 
 30597 :   3985  14142  39079  14145 
 30598 :   6070  14135  39079  14142 
 30599 :   3986  14145  39079  14135 
 30600 :    282  27996  39080  27995 
 30601 :   3259  16073  39080  27996 
 30602 :   6764  27995  39080  16073 
 30603 :    393  27625  39081  27626 
 30604 :   5655  26283  39081  27625 
 30605 :    786  27626  39081  26283 
 30606 :   4018  14016  39082  14021 
 30607 :   6768  14011  39082  14016 
 30608 :   4019  14021  39082  14011 
 30609 :   2788  17703  39083  17706 
 30610 :   4895  17514  39083  17703 
 30611 :   2837  17706  39083  17514 
 30612 :    424  27523  39084  27522 
 30613 :   3160  16385  39084  27523 
 30614 :   3403  27522  39084  16385 
 30615 :   3573  15185  39085  15186 
 30616 :   3588  15175  39085  15185 
 30617 :   3575  15186  39085  15175 
 30618 :   4908  11204  39086  11205 
 30619 :   5073  11199  39086  11204 
 30620 :   4909  11205  39086  11199 
 30621 :   1943  21212  39087  21211 
 30622 :   4631  12022  39087  21212 
 30623 :   6980  21211  39087  12022 
 30624 :     97  28584  39088  28585 
 30625 :   3202  21293  39088  28584 
 30626 :   1924  28585  39088  21293 
 30627 :   2967  17034  39089  17036 
 30628 :   6943  16081  39089  17034 
 30629 :   3256  17036  39089  16081 
 30630 :    293  27955  39090  27956 
 30631 :   3015  26336  39090  27955 
 30632 :    774  27956  39090  26336 
 30633 :   2608  18422  39091  18421 
 30634 :   4642  11979  39091  18422 
 30635 :   7181  18421  39091  11979 
 30636 :   1319  23918  39092  23917 
 30637 :   1323  23901  39092  23918 
 30638 :   5965  23917  39092  23901 
 30639 :   5144  10675  39093  10674 
 30640 :   5147  10668  39093  10675 
 30641 :   5148  10674  39093  10668 
 30642 :   1099  24898  39094  24897 
 30643 :   1362  23733  39094  24898 
 30644 :   3954  24897  39094  23733 
 30645 :   3464  15474  39095  15472 
 30646 :   6332   8337  39095  15474 
 30647 :   6334  15472  39095   8337 
 30648 :   3981  14156  39096  14155 
 30649 :   6136   8674  39096  14156 
 30650 :   6137  14155  39096   8674 
 30651 :   4316  13048  39097  13051 
 30652 :   4791  11665  39097  13048 
 30653 :   4723  13051  39097  11665 
 30654 :   4659  11919  39098  11922 
 30655 :   6667  11848  39098  11919 
 30656 :   4676  11922  39098  11848 
 30657 :   2360  19409  39099  19411 
 30658 :   4852  16756  39099  19409 
 30659 :   3046  19411  39099  16756 
 30660 :   4282  13163  39100  13164 
 30661 :   5458   9862  39100  13163 
 30662 :   5457  13164  39100   9862 
 30663 :    928  25644  39101  25645 
 30664 :   6454  14499  39101  25644 
 30665 :   3846  25645  39101  14499 
 30666 :   3980  14162  39102  14163 
 30667 :   5082  10852  39102  14162 
 30668 :   5080  14163  39102  10852 
 30669 :   7174   7629  39103   7499 
 30670 :   7016   7628  39103   7629 
 30671 :   7324   7499  39103   7628 
 30672 :   3636  14988  39104  14987 
 30673 :   5474   9808  39104  14988 
 30674 :   5475  14987  39104   9808 
 30675 :   4985  11050  39105  11049 
 30676 :   4986  11046  39105  11050 
 30677 :   4987  11049  39105  11046 
 30678 :   2899  17280  39106  17279 
 30679 :   6148   8666  39106  17280 
 30680 :   6149  17279  39106   8666 
 30681 :   5345  10157  39107  10156 
 30682 :   6406   8252  39107  10157 
 30683 :   6417  10156  39107   8252 
 30684 :   1177  24551  39108  24549 
 30685 :   1178  24544  39108  24551 
 30686 :   5957  24549  39108  24544 
 30687 :   2590  18492  39109  18493 
 30688 :   4927  15215  39109  18492 
 30689 :   3562  18493  39109  15215 
 30690 :   1917  21321  39110  21323 
 30691 :   6193   8619  39110  21321 
 30692 :   6188  21323  39110   8619 
 30693 :   1315  23936  39111  23934 
 30694 :   3864  14468  39111  23936 
 30695 :   7025  23934  39111  14468 
 30696 :    802  26209  39112  26210 
 30697 :   7078  14432  39112  26209 
 30698 :   3881  26210  39112  14432 
 30699 :   7120   7554  39113   7553 
 30700 :   7126   7535  39113   7554 
 30701 :   7129   7553  39113   7535 
 30702 :   2100  20550  39114  20549 
 30703 :   2103  20538  39114  20550 
 30704 :   2346  20549  39114  20538 
 30705 :   2221  20024  39115  20023 
 30706 :   5735   9337  39115  20024 
 30707 :   5736  20023  39115   9337 
 30708 :   2696  18089  39116  18085 
 30709 :   2828  17549  39116  18089 
 30710 :   7096  18085  39116  17549 
 30711 :   4570  12201  39117  12202 
 30712 :   4606  12079  39117  12201 
 30713 :   4603  12202  39117  12079 
 30714 :   2048  20771  39118  20772 
 30715 :   2050  20769  39118  20771 
 30716 :   2049  20772  39118  20769 
 30717 :   3916  14343  39119  14347 
 30718 :   6675  10292  39119  14343 
 30719 :   5299  14347  39119  10292 
 30720 :   4419  12735  39120  12732 
 30721 :   4465  12582  39120  12735 
 30722 :   5064  12732  39120  12582 
 30723 :   1653  22441  39121  22452 
 30724 :   3602  22451  39121  22441 
 30725 :   1650  22452  39121  22451 
 30726 :   3643  14953  39122  14949 
 30727 :   3986  14135  39122  14953 
 30728 :   6070  14949  39122  14135 
 30729 :   2994  16939  39123  16937 
 30730 :   4958  11111  39123  16939 
 30731 :   6863  16937  39123  11111 
 30732 :    399  27607  39124  27606 
 30733 :   1502  23099  39124  27607 
 30734 :   3275  27606  39124  23099 
 30735 :    733  26501  39125  26504 
 30736 :   5940  10646  39125  26501 
 30737 :   5158  26504  39125  10646 
 30738 :   1251  24216  39126  24220 
 30739 :   4919  19233  39126  24216 
 30740 :   2403  24220  39126  19233 
 30741 :   3178  16319  39127  16322 
 30742 :   5578  16306  39127  16319 
 30743 :   3183  16322  39127  16306 
 30744 :   4621  12047  39128  12045 
 30745 :   4622  12041  39128  12047 
 30746 :   6211  12045  39128  12041 
 30747 :   2617  18388  39129  18386 
 30748 :   5312  10259  39129  18388 
 30749 :   6699  18386  39129  10259 
 30750 :   4395  12840  39130  12841 
 30751 :   6588   9243  39130  12840 
 30752 :   5789  12841  39130   9243 
 30753 :   5670   9432  39131   9430 
 30754 :   6459   8200  39131   9432 
 30755 :   7176   9430  39131   8200 
 30756 :   3339  15841  39132  15836 
 30757 :   5211  10483  39132  15841 
 30758 :   6896  15836  39132  10483 
 30759 :   1212  24393  39133  24397 
 30760 :   6569  24388  39133  24393 
 30761 :   1213  24397  39133  24388 
 30762 :   2667  18194  39134  18198 
 30763 :   6557  11090  39134  18194 
 30764 :   4971  18198  39134  11090 
 30765 :   1096  24910  39135  24909 
 30766 :   3535  15280  39135  24910 
 30767 :   7062  24909  39135  15280 
 30768 :    220  28187  39136  28186 
 30769 :   1360  23738  39136  28187 
 30770 :   3432  28186  39136  23738 
 30771 :   2128  20425  39137  20426 
 30772 :   6788   7852  39137  20425 
 30773 :   6786  20426  39137   7852 
 30774 :   2832  17535  39138  17536 
 30775 :   5599   9597  39138  17535 
 30776 :   5598  17536  39138   9597 
 30777 :   1107  24867  39139  24866 
 30778 :   1108  24863  39139  24867 
 30779 :   1109  24866  39139  24863 
 30780 :   1507  23079  39140  23077 
 30781 :   2305  19664  39140  23079 
 30782 :   5726  23077  39140  19664 
 30783 :   3707  14799  39141  14800 
 30784 :   4892  11264  39141  14799 
 30785 :   4888  14800  39141  11264 
 30786 :   4000  14092  39142  14091 
 30787 :   5555   9678  39142  14092 
 30788 :   6123  14091  39142   9678 
 30789 :   2511  18783  39143  18782 
 30790 :   4825  11395  39143  18783 
 30791 :   5766  18782  39143  11395 
 30792 :   4453  12611  39144  12607 
 30793 :   4455  12604  39144  12611 
 30794 :   4477  12607  39144  12604 
 30795 :   1085  24964  39145  24962 
 30796 :   1086  24956  39145  24964 
 30797 :   6449  24962  39145  24956 
 30798 :    822  26123  39146  26121 
 30799 :   4829  11390  39146  26123 
 30800 :   5295  26121  39146  11390 
 30801 :   4101  13727  39147  13726 
 30802 :   5066  10882  39147  13727 
 30803 :   5764  13726  39147  10882 
 30804 :   2026  20858  39148  20860 
 30805 :   5724  19347  39148  20858 
 30806 :   2373  20860  39148  19347 
 30807 :   4814  11416  39149  11418 
 30808 :   5563   9766  39149  11416 
 30809 :   5505  11418  39149   9766 
 30810 :    296  27946  39150  27947 
 30811 :   6722  18348  39150  27946 
 30812 :   2626  27947  39150  18348 
 30813 :   3327  15890  39151  15893 
 30814 :   7131  10912  39151  15890 
 30815 :   5041  15893  39151  10912 
 30816 :   4864  11325  39152  11324 
 30817 :   6309   8393  39152  11325 
 30818 :   6341  11324  39152   8393 
 30819 :    670  26773  39153  26814 
 30820 :    864  26813  39153  26773 
 30821 :    662  26814  39153  26813 
 30822 :   2323  19574  39154  19579 
 30823 :   7365  16091  39154  19574 
 30824 :   3251  19579  39154  16091 
 30825 :   3035  16788  39155  16787 
 30826 :   4187  13550  39155  16788 
 30827 :   4188  16787  39155  13550 
 30828 :   2925  17190  39156  17192 
 30829 :   5047  16461  39156  17190 
 30830 :   3136  17192  39156  16461 
 30831 :   2235  19958  39157  19959 
 30832 :   4292  19327  39157  19958 
 30833 :   2378  19959  39157  19327 
 30834 :   2446  19061  39158  19060 
 30835 :   3364  15766  39158  19061 
 30836 :   3365  19060  39158  15766 
 30837 :   1564  22814  39159  22815 
 30838 :   4768  11535  39159  22814 
 30839 :   4767  22815  39159  11535 
 30840 :   1527  22980  39160  22981 
 30841 :   4783  11724  39160  22980 
 30842 :   4708  22981  39160  11724 
 30843 :   3580  15154  39161  15155 
 30844 :   7151  14625  39161  15154 
 30845 :   3778  15155  39161  14625 
 30846 :   1504  23091  39162  23090 
 30847 :   1708  22216  39162  23091 
 30848 :   2591  23090  39162  22216 
 30849 :   2387  19288  39163  19286 
 30850 :   3773  14635  39163  19288 
 30851 :   6356  19286  39163  14635 
 30852 :   1999  20973  39164  20972 
 30853 :   5668   9443  39164  20973 
 30854 :   5995  20972  39164   9443 
 30855 :   4266  13231  39165  13227 
 30856 :   4267  13222  39165  13231 
 30857 :   6737  13227  39165  13222 
 30858 :   4240  13349  39166  13344 
 30859 :   6298   8420  39166  13349 
 30860 :   6552  13344  39166   8420 
 30861 :   2668  18192  39167  18191 
 30862 :   4227  13395  39167  18192 
 30863 :   6644  18191  39167  13395 
 30864 :    438  27480  39168  27481 
 30865 :   3101  18802  39168  27480 
 30866 :   2506  27481  39168  18802 
 30867 :   4079  13777  39169  13779 
 30868 :   4179  13771  39169  13777 
 30869 :   4081  13779  39169  13771 
 30870 :    672  26763  39170  26765 
 30871 :    806  26697  39170  26763 
 30872 :    688  26765  39170  26697 
 30873 :   5884   9021  39171   9020 
 30874 :   5897   8980  39171   9021 
 30875 :   7193   9020  39171   8980 
 30876 :   2374  19341  39172  19340 
 30877 :   5317  10253  39172  19341 
 30878 :   5318  19340  39172  10253 
 30879 :   4677  11845  39173  11846 
 30880 :   4691  11808  39173  11845 
 30881 :   4690  11846  39173  11808 
 30882 :   2526  18712  39174  18714 
 30883 :   5047  16030  39174  18712 
 30884 :   3279  18714  39174  16030 
 30885 :   2123  20449  39175  20451 
 30886 :   3405  20447  39175  20449 
 30887 :   2124  20451  39175  20447 
 30888 :   1899  21397  39176  21396 
 30889 :   3659  14913  39176  21397 
 30890 :   5017  21396  39176  14913 
 30891 :   3468  15447  39177  15449 
 30892 :   6257   9692  39177  15447 
 30893 :   5547  15449  39177   9692 
 30894 :   1848  21621  39178  21620 
 30895 :   1856  21589  39178  21621 
 30896 :   6744  21620  39178  21589 
 30897 :   4444  12641  39179  12639 
 30898 :   5064  10885  39179  12641 
 30899 :   6508  12639  39179  10885 
 30900 :      9  28827  39180  28828 
 30901 :    848  26690  39180  28827 
 30902 :    690  28828  39180  26690 
 30903 :   3419  15626  39181  15625 
 30904 :   5935   8905  39181  15626 
 30905 :   5938  15625  39181   8905 
 30906 :    826  26100  39182  26103 
 30907 :   5971   9371  39182  26100 
 30908 :   5705  26103  39182   9371 
 30909 :   1115  24831  39183  24832 
 30910 :   5694  16017  39183  24831 
 30911 :   3285  24832  39183  16017 
 30912 :    989  25370  39184  25371 
 30913 :   4123  15720  39184  25370 
 30914 :   3383  25371  39184  15720 
 30915 :   1102  24885  39185  24884 
 30916 :   1104  24879  39185  24885 
 30917 :   1105  24884  39185  24879 
 30918 :   1506  23082  39186  23083 
 30919 :   1508  23080  39186  23082 
 30920 :   1507  23083  39186  23080 
 30921 :   1006  25290  39187  25291 
 30922 :   7226   7457  39187  25290 
 30923 :   7224  25291  39187   7457 
 30924 :   3768  14645  39188  14649 
 30925 :   6925  14641  39188  14645 
 30926 :   3769  14649  39188  14641 
 30927 :   4001  14235  39189  14086 
 30928 :   3944  14233  39189  14235 
 30929 :   6123  14086  39189  14233 
 30930 :    786  26283  39190  26284 
 30931 :   5655  23312  39190  26283 
 30932 :   1456  26284  39190  23312 
 30933 :   6677   7935  39191   7936 
 30934 :   6679   7934  39191   7935 
 30935 :   6678   7936  39191   7934 
 30936 :   1770  21947  39192  21945 
 30937 :   1795  21838  39192  21947 
 30938 :   4329  21945  39192  21838 
 30939 :   2144  20363  39193  20365 
 30940 :   7027  11181  39193  20363 
 30941 :   4919  20365  39193  11181 
 30942 :   1010  25277  39194  25273 
 30943 :   1011  25269  39194  25277 
 30944 :   6139  25273  39194  25269 
 30945 :   1088  24950  39195  24951 
 30946 :   7118  18562  39195  24950 
 30947 :   2568  24951  39195  18562 
 30948 :   4314  13060  39196  13058 
 30949 :   5717   9359  39196  13060 
 30950 :   6765  13058  39196   9359 
 30951 :   4645  11975  39197  11976 
 30952 :   6455   8207  39197  11975 
 30953 :   6454  11976  39197   8207 
 30954 :   2996  16927  39198  16928 
 30955 :   6862  12025  39198  16927 
 30956 :   4627  16928  39198  12025 
 30957 :   2124  20447  39199  20445 
 30958 :   3405  15656  39199  20447 
 30959 :   5951  20445  39199  15656 
 30960 :   4231  13385  39200  13384 
 30961 :   5289  10314  39200  13385 
 30962 :   6052  13384  39200  10314 
 30963 :   4192  13536  39201  13537 
 30964 :   6887  13532  39201  13536 
 30965 :   4193  13537  39201  13532 
 30966 :   2478  18921  39202  18920 
 30967 :   4101  13728  39202  18921 
 30968 :   4824  18920  39202  13728 
 30969 :   3161  16379  39203  16383 
 30970 :   6914   8047  39203  16379 
 30971 :   6598  16383  39203   8047 
 30972 :    640  26905  39204  26904 
 30973 :   2532  18691  39204  26905 
 30974 :   4182  26904  39204  18691 
 30975 :   5664   9455  39205   9453 
 30976 :   5668   9442  39205   9455 
 30977 :   6007   9453  39205   9442 
 30978 :   3039  16769  39206  16771 
 30979 :   5808  15014  39206  16769 
 30980 :   3624  16771  39206  15014 
 30981 :   3590  15107  39207  15108 
 30982 :   4217  13496  39207  15107 
 30983 :   4201  15108  39207  13496 
 30984 :   1432  23423  39208  23422 
 30985 :   3798  14576  39208  23423 
 30986 :   6694  23422  39208  14576 
 30987 :   3337  15852  39209  15848 
 30988 :   5181  10601  39209  15852 
 30989 :   6595  15848  39209  10601 
 30990 :   4196  13520  39210  13521 
 30991 :   4224  13461  39210  13520 
 30992 :   4208  13521  39210  13461 
 30993 :   2589  18495  39211  18496 
 30994 :   4900  16686  39211  18495 
 30995 :   3066  18496  39211  16686 
 30996 :   3582  15146  39212  15142 
 30997 :   4219  13415  39212  15146 
 30998 :   7318  15142  39212  13415 
 30999 :    812  26170  39213  26172 
 31000 :   6152  23407  39213  26170 
 31001 :   1435  26172  39213  23407 
 31002 :   2955  17083  39214  17084 
 31003 :   4875  17070  39214  17083 
 31004 :   2958  17084  39214  17070 
 31005 :   3132  16470  39215  16471 
 31006 :   3134  16466  39215  16470 
 31007 :   3133  16471  39215  16466 
 31008 :    814  26162  39216  26165 
 31009 :   6177  26095  39216  26162 
 31010 :    827  26165  39216  26095 
 31011 :   4651  11961  39217  11963 
 31012 :   5654  11467  39217  11961 
 31013 :   4794  11963  39217  11467 
 31014 :   3640  14966  39218  14967 
 31015 :   4572  14121  39218  14966 
 31016 :   3990  14967  39218  14121 
 31017 :   1784  21887  39219  21889 
 31018 :   7359  21696  39219  21887 
 31019 :   1830  21889  39219  21696 
 31020 :   2807  17622  39220  17620 
 31021 :   2966  17037  39220  17622 
 31022 :   7260  17620  39220  17037 
 31023 :   2670  18181  39221  18183 
 31024 :   6236  18170  39221  18181 
 31025 :   2672  18183  39221  18170 
 31026 :   2319  19596  39222  19595 
 31027 :   3820  14529  39222  19596 
 31028 :   5274  19595  39222  14529 
 31029 :   3184  16304  39223  16305 
 31030 :   5714  16300  39223  16304 
 31031 :   3185  16305  39223  16300 
 31032 :   2672  18170  39224  18171 
 31033 :   6236   8734  39224  18170 
 31034 :   6062  18171  39224   8734 
 31035 :   3455  15521  39225  15519 
 31036 :   3459  15505  39225  15521 
 31037 :   6328  15519  39225  15505 
 31038 :      3  28858  39226  28860 
 31039 :   6723  16844  39226  28858 
 31040 :   3015  28860  39226  16844 
 31041 :    313  27887  39227  27888 
 31042 :    826  27884  39227  27887 
 31043 :    314  27888  39227  27884 
 31044 :   2562  18586  39228  18587 
 31045 :   5445   9881  39228  18586 
 31046 :   5444  18587  39228   9881 
 31047 :   2980  16983  39229  16982 
 31048 :   5969   8875  39229  16983 
 31049 :   6145  16982  39229   8875 
 31050 :   3648  14937  39230  14938 
 31051 :   7007  14796  39230  14937 
 31052 :   3708  14938  39230  14796 
 31053 :   1070  25031  39231  25032 
 31054 :   1072  25028  39231  25031 
 31055 :   1071  25032  39231  25028 
 31056 :    642  26896  39232  26897 
 31057 :   4814  11420  39232  26896 
 31058 :   4813  26897  39232  11420 
 31059 :   1005  25296  39233  25298 
 31060 :   6751   7884  39233  25296 
 31061 :   6749  25298  39233   7884 
 31062 :   1392  23590  39234  23591 
 31063 :   7032  14122  39234  23590 
 31064 :   3989  23591  39234  14122 
 31065 :   4515  12394  39235  12391 
 31066 :   4528  12361  39235  12394 
 31067 :   6182  12391  39235  12361 
 31068 :    644  26890  39236  26891 
 31069 :   1292  24071  39236  26890 
 31070 :   1284  26891  39236  24071 
 31071 :   2838  17511  39237  17508 
 31072 :   4798  11458  39237  17511 
 31073 :   6672  17508  39237  11458 
 31074 :   2484  18893  39238  18892 
 31075 :   3377  15734  39238  18893 
 31076 :   3556  18892  39238  15734 
 31077 :   4389  12864  39239  12867 
 31078 :   7346  12857  39239  12864 
 31079 :   4391  12867  39239  12857 
 31080 :   4072  13800  39240  13797 
 31081 :   4098  13730  39240  13800 
 31082 :   6690  13797  39240  13730 
 31083 :   3756  14677  39241  14680 
 31084 :   6576  13110  39241  14677 
 31085 :   4300  14680  39241  13110 
 31086 :   4554  12281  39242  12282 
 31087 :   5696   9389  39242  12281 
 31088 :   5695  12282  39242   9389 
 31089 :   1163  24619  39243  24622 
 31090 :   7178   8189  39243  24619 
 31091 :   6463  24622  39243   8189 
 31092 :   4601  12085  39244  12084 
 31093 :   6440   8217  39244  12085 
 31094 :   6755  12084  39244   8217 
 31095 :   4202  13492  39245  13494 
 31096 :   7100  13416  39245  13492 
 31097 :   4219  13494  39245  13416 
 31098 :   2359  19414  39246  19417 
 31099 :   6731  19385  39246  19414 
 31100 :   2366  19417  39246  19385 
 31101 :   1353  23773  39247  23771 
 31102 :   1354  23767  39247  23773 
 31103 :   2562  23771  39247  23767 
 31104 :    276  28020  39248  28019 
 31105 :   3310  15950  39248  28020 
 31106 :   4341  28019  39248  15950 
 31107 :   4498  12462  39249  12465 
 31108 :   6096  12422  39249  12462 
 31109 :   4508  12465  39249  12422 
 31110 :   2278  19771  39250  19775 
 31111 :   7187  19766  39250  19771 
 31112 :   2279  19775  39250  19766 
 31113 :   3422  15615  39251  15617 
 31114 :   5472  11394  39251  15615 
 31115 :   4826  15617  39251  11394 
 31116 :   6332   8336  39252   8337 
 31117 :   6335   8332  39252   8336 
 31118 :   6334   8337  39252   8332 
 31119 :   2556  18609  39253  18610 
 31120 :   3813  18606  39253  18609 
 31121 :   2557  18610  39253  18606 
 31122 :    670  26770  39254  26769 
 31123 :   7082   7574  39254  26770 
 31124 :   7083  26769  39254   7574 
 31125 :   1072  25024  39255  25023 
 31126 :   1073  25021  39255  25024 
 31127 :   1074  25023  39255  25021 
 31128 :   3053  16738  39256  16739 
 31129 :   3901  14661  39256  16738 
 31130 :   3764  16739  39256  14661 
 31131 :   2897  17285  39257  17284 
 31132 :   3217  16200  39257  17285 
 31133 :   4918  17284  39257  16200 
 31134 :   1672  22357  39258  22359 
 31135 :   6134  14185  39258  22357 
 31136 :   3967  22359  39258  14185 
 31137 :   3744  14732  39259  14731 
 31138 :   4344  13006  39259  14732 
 31139 :   4346  14731  39259  13006 
 31140 :    444  27465  39260  27466 
 31141 :   3042  18808  39260  27465 
 31142 :   2505  27466  39260  18808 
 31143 :   3323  15911  39261  15914 
 31144 :   6702  15904  39261  15911 
 31145 :   3324  15914  39261  15904 
 31146 :   1184  24515  39262  24516 
 31147 :   4066  23443  39262  24515 
 31148 :   1427  24516  39262  23443 
 31149 :   2821  17567  39263  17566 
 31150 :   4377  12919  39263  17567 
 31151 :   4464  17566  39263  12919 
 31152 :   6315   8379  39264   8378 
 31153 :   6346   8315  39264   8379 
 31154 :   6347   8378  39264   8315 
 31155 :   1233  24296  39265  24297 
 31156 :   5263  11990  39265  24296 
 31157 :   4638  24297  39265  11990 
 31158 :   4879  11292  39266  11289 
 31159 :   4885  11274  39266  11292 
 31160 :   6466  11289  39266  11274 
 31161 :   4093  13744  39267  13745 
 31162 :   4095  13743  39267  13744 
 31163 :   4094  13745  39267  13743 
 31164 :   4284  13152  39268  13154 
 31165 :   6102  12356  39268  13152 
 31166 :   4531  13154  39268  12356 
 31167 :   1373  23678  39269  23679 
 31168 :   1943  23670  39269  23678 
 31169 :   1375  23679  39269  23670 
 31170 :    995  25352  39270  25353 
 31171 :   3390  15711  39270  25352 
 31172 :   3389  25353  39270  15711 
 31173 :   2290  19729  39271  19728 
 31174 :   2292  19723  39271  19729 
 31175 :   2293  19728  39271  19723 
 31176 :    265  28059  39272  28060 
 31177 :   4226  21078  39272  28059 
 31178 :   1976  28060  39272  21078 
 31179 :   4203  13487  39273  13486 
 31180 :   6636   8001  39273  13487 
 31181 :   6637  13486  39273   8001 
 31182 :   3187  16293  39274  16292 
 31183 :   3190  16276  39274  16293 
 31184 :   5572  16292  39274  16276 
 31185 :   2277  19776  39275  19777 
 31186 :   5970  10887  39275  19776 
 31187 :   5062  19777  39275  10887 
 31188 :   1466  23264  39276  23263 
 31189 :   6082   8720  39276  23264 
 31190 :   6178  23263  39276   8720 
 31191 :    645  26886  39277  26883 
 31192 :   5079  10855  39277  26886 
 31193 :   6541  26883  39277  10855 
 31194 :   4224  13400  39278  13399 
 31195 :   4368  12942  39278  13400 
 31196 :   6757  13399  39278  12942 
 31197 :    661  26818  39279  26819 
 31198 :   2646  18285  39279  26818 
 31199 :   2645  26819  39279  18285 
 31200 :   1707  22220  39280  22217 
 31201 :   3375  15739  39280  22220 
 31202 :   6634  22217  39280  15739 
 31203 :   2524  18724  39281  18721 
 31204 :   5440   9888  39281  18724 
 31205 :   6365  18721  39281   9888 
 31206 :   2351  19453  39282  19452 
 31207 :   4148  13622  39282  19453 
 31208 :   5326  19452  39282  13622 
 31209 :   1020  25229  39283  25231 
 31210 :   4178  16345  39283  25229 
 31211 :   3173  25231  39283  16345 
 31212 :   3058  16716  39284  16715 
 31213 :   4910  11192  39284  16716 
 31214 :   5767  16715  39284  11192 
 31215 :   4721  11673  39285  11674 
 31216 :   7264   7725  39285  11673 
 31217 :   6908  11674  39285   7725 
 31218 :   1533  22950  39286  22947 
 31219 :   2738  17923  39286  22950 
 31220 :   6395  22947  39286  17923 
 31221 :   4746  11587  39287  11585 
 31222 :   4916  11182  39287  11587 
 31223 :   6038  11585  39287  11182 
 31224 :   2381  19313  39288  19315 
 31225 :   4537  12343  39288  19313 
 31226 :   4535  19315  39288  12343 
 31227 :   3643  14949  39289  14950 
 31228 :   6070   8727  39289  14949 
 31229 :   6069  14950  39289   8727 
 31230 :   1543  22902  39290  22903 
 31231 :   4128  16384  39290  22902 
 31232 :   3160  22903  39290  16384 
 31233 :   2237  19946  39291  19947 
 31234 :   7208   7660  39291  19946 
 31235 :   6982  19947  39291   7660 
 31236 :   1152  24665  39292  24664 
 31237 :   4137  13639  39292  24665 
 31238 :   5776  24664  39292  13639 
 31239 :   4205  13475  39293  13478 
 31240 :   6636   9588  39293  13475 
 31241 :   5601  13478  39293   9588 
 31242 :   1395  23580  39294  23581 
 31243 :   6912   9702  39294  23580 
 31244 :   5539  23581  39294   9702 
 31245 :   3581  15150  39295  15152 
 31246 :   4218  14340  39295  15150 
